cat,label,review
酒店,1,"印象最深的是,拉开窗帘时的感觉--外面是一高尔夫球场--很惬意!房间也不错,就是停车不太方便--太远了,刚好又碰到下雨."
酒店,1,"不该是五星级酒店,该属于四星级吧!城区边,消费不方便,但真是个休息的好地方,性价比还可以.似乎服务跟不上,我们一行带了点东西到酒店,没有一个服务生主动来帮忙提箱子的."
酒店,1,"住的豪华海景房,在4楼,离电梯很远,房间非常好,家具很有特色,窗口望出去就是鼓浪屿,非常美,夜景更是好. 地理位置没得说,下楼就是中山路,过马路就是轮渡站.虽然对着马路,不过房间有双层玻璃,所以基本没噪声. 宾馆的隔音一般,有时能听到走廊里的声音.早餐很一般,品种较少.不过总的来说,性价比很高."
洗发水,1,特意去超市比较下价钱，还是京东合适，超市特价时候倒是差不多，但是不送那个100毫升的小瓶装，所以还是在京东上买了
书籍,1,买这本《穿越泰姬陵》是因为我非常喜欢泰姬陵，记得上小学的时候，第一次看见美术书中的泰姬陵图片就喜欢上了，真是一见钟情式的喜爱。虽然不知道它是在什么背景下建成的，但是却单纯的喜欢着，希望有一日能去亚格拉目睹它的风采。这本书，没有我想象中的好，但也还是不错的。因为从书中我了解了以往所不知道的内容，能增长知识。早就想看有关泰姬陵的穿越文，如今这个愿望实现了，真好。
洗发水,0,有液体漏出来，和客服说着说着就不理人
平板,1,还不错哦。。。。。。。。。。。。
计算机,0,声音太小，与我女朋友的联想比声音那个真是小啊！只能配个外置的音响了！还有就是内存少了点。
平板,0,才买回三天就破屏，是泥做的吗？怎么破屏都不知，真的很受伤。不是刚化玻璃吗
蒙牛,1,创新蒙牛！良心蒙牛！放心奶业！感动死了！香港限购奶粉
水果,1,挺好的，越来越习惯在京东消费，送货速度快，问题处理及时，不过确实也是自营的才好
蒙牛,1,有蒙牛、三鹿、光明招待！
洗发水,0,当时买的时候说活动期间有赠一个吹风机的，6.18号买的，今天收到了，但是没有吹风机。有点小小的遗憾啊
衣服,0,质量太差，只能穿一次，洗过后就穿不了了
洗发水,1,划算，还没用不知道效果如何，买来囤货。包装有点磕碜，快递寄过来就是红色盒子，没有额外包装。保质期挺久，都是到2020年。
水果,0,大部分都是已经坏了的，没有水分，个头很小，建议大家不要图省事，在网上购买。要吃的新鲜，还是要去实体店购买比较靠谱~
平板,1,在苹果和华为之间纠结了很久，主要是一直用的手机荣耀7、5x居然不升级安卓7.0！给自己的评价是一个爱国者，名族企业需要支持，给家人手机都是华为，可想有多伤我的心！最终看在京东可七天无理由退货就下单了，还好平板能升级，但再次选择华为不是那么坚定了，只是国产其他品牌在我心中还没建立起信心罢了，希望华为且行且珍惜！
水果,1,价格实惠！很新鲜！包装得很好！口感清甜，很脆！
手机,0,做工不象这个价格的手机，不细！而且按键看上去很不舒服！没有JAVA也缺乏娱乐性！还有，内置壁纸和铃声不多不丰富！下载速度也不够快！
洗发水,1,让我怎能不喜欢？超赞的价格，值得一入，好评！
平板,1,手机没什么问题，问题就是没发票
洗发水,0,之前一直信懒京东，现在哈哈……宝宝用了京东自营的花王纸尿裤，红屁股很严重，小家伙难受挠的结痂了，京东还一直推脱责任，失望，现在几乎不会在京购了，钻石会员良心评价！
酒店,0,1.房间有较重的装修气味！2.隔音效果差3.预订的内容不能保证，我订的双人床房间成了双人大床房间！
洗发水,0,东西收到说好的小音响没有
水果,1,苹果吃起来还可以，过得去！！！！！！！！！！
洗发水,0,赠送品发错了，希望没有下次了。
平板,1,帮我朋友买的，他给孩子的生日礼物。
酒店,0,真的不行，一股霉味！洗澡换衣服后就躺在床上玩手机，哪里睡的着，只能等飞机临时钟点房而已！
水果,0,直接发来坏的 还特别特别小 还不如去水果店买了
平板,0,烫得不行了，我知道你们这帮龟孙子不给换的，所以我也不打算换了
洗发水,0,必须假货！用了那么多年沙宣，都没长头皮屑，就想着这次图省事，懒得跑去超市买，结果就糟心了这么多天，第一次用来洗头，同事说你怎么一头头皮屑？照镜子才发现，头发里边，头皮上，全是大块大块的皮屑！想着可能是天气干燥，第二次洗澡再用，自己留了个心，头天晚上洗头，第二天早上，照镜子，有生以来第一次见自己头皮上那么大快的头皮屑！恶心死了！！！！本来对京东还是比较信任的，结果呢！如果只是我一个人长头皮屑就算了，给老公买的男士的，比我还严重，一头的白色！影响形象不说，影响心情！以后不会再网购洗化用品了！贪便宜被骗！大家都擦亮眼睛吧！打算拍完照片就扔掉了！希望做生意保留一点良心，不在钱多少，只要保真，贵点也认了，黑心商家！以后打死不再来！
衣服,0,客服太差，买了两条还发错货，不理人的客服，垃圾的一塌糊涂！物流也慢的要死，真后悔买这家的裤子！客服数学是体育老师教的，好的牌子都被你们搞砸了！垃圾！垃圾！垃圾！
洗发水,1,物超所值，值得购买！想买的可以放心入手！推荐大家购买！绝对比超市划算！此外，发货速度快！今天上午拍的，下午就收到了！赞
水果,1,紫霞喜欢至尊宝，至尊宝喜欢白晶晶，白晶晶喜欢齐天大圣，齐天大圣喜欢紫霞，你以为齐天大圣和至尊宝是一个人，但是他们相差了500年。一切都对，除了时间不对。想要救紫霞就必须打败牛魔王，想要打败牛魔王就必须要变成孙悟空，想要变成孙悟空就必须忘掉七情六欲从此不能再有半点沾染。 人生就是这样：想自由地和心爱之人在一起必须要事业有成，想要事业有成就必须要抛弃天真戴上面具，当你变得有能力给心爱之人一切时，却发现找不回最初的自己亦失去了爱的能力。
计算机,0,"外形显笨重，T400都是这样的吧？ 另外此型号没有读卡器，但是有两个卡槽可以装express,pcmcia 卡。"
水果,1,物流很快，服务态度也很好，苹果大小也到了标准，吃了一个，味道不错?
书籍,0,书的质量很好，纸张很厚实，画面很漂亮，图画很大，但都很幼稚，不适合三年级的孩子看，（我女儿就读三年级），我女儿说不喜欢，特别是一本英语单词的书，纯粹就是单词荟萃。
计算机,0,"实际上，该显卡是没有XP系统的官方驱动盘的，就是装上了XP,也只是样子上是，其功能（显卡驱动只是兼容）会慢慢会显出残缺。所以京东介绍该品时，要先交代清楚，免得人家误入歧途。只有装VISTA一条是正路。"
平板,1,买之前一直在对比华为平板和iPad，个人觉得华为平板配置相当可以，性价比很高，用了一段时间感觉棒棒哒
平板,1,"自己用的荣耀手机就很不错,所以就选择了这款平板.荣耀产品真的挺不错的,价格优惠,"
平板,1,一水的好货。一个字超值！！平板一到手，就迫不及待打开看看了，配件等还是比较简洁的：就一充电器，主机，usb线，卡针等。一直以来都想买一款平板，就抱着入坑的心态，入手了一部4g通话版，4+32G的！不得不说，其主打的3D立体音，音质还是不错的，像小编这样爱音乐的人是一大福音啊；另外，8.4英寸，2K屏幕也可谓一大亮点，较高的屏占比和清晰地画质，不论是追剧还是游戏，都让人爱不释手啊！至于续航，也是之前担心的问题，但这个采用5100mAh大电池，还是很不错的，不足之处是：不支持快充！最后，不得不说，指纹解锁真是灵敏呀，轻轻一触即开，功能键一开始有点不习惯，但现在是爱不释手啊！
平板,1,还不错，用着还算不错，就是华为平板的配件不多啊
水果,0,这个火龙果还可以再小一点么，太失望。。。
蒙牛,1,呵呵 想当年的蒙牛酸奶冰棍就着小雪花~~~最爱冬天吃雪糕，尤其下雪的时候
计算机,0,暂时没发现什么不足。。就是广州总部太隐蔽了，找了半天，还有就是试机接近两小时，服务员要是能来杯水那就没话说了。
衣服,1,非常非常好，十分的满意。是我在网上买的最实惠最好的一件T恤
衣服,1,质量不错 面料不错 老公很喜欢
平板,0,不错比较满意，就是顺带买的贴膜有折了不能贴。叫我找客服反应，实在是太忙了就没去管了，这点比较失望!
平板,0,昨天到货后 送货的快递效率没的说，老人家原来的pad坏了 赶紧半夜给她买个新的，第二天送到。。 但是。M801w的屏幕为何老无缘无故屏幕发暗然后黑屏？ 待机都设置到了30分钟，系统版本也是最新的？ 这是什么鬼？明显的要么你们的光感传感器的设置有问题 要么你们省电设计有问题 都系统设置了30分钟待机 你还黑屏个JB，设计的有问题 大过年的能给点靠谱质量的产品不？ 马上回京上班了？ 让我如何放心老人家？
